Field_Id,Area,Subregion_3.0,Subregion_1.0,Subregion_4.0,Subregion_2.0,Subregion_5.0,Subregion_6.0,Subregion_0.0,Subregion_7.0,lat,lon,Area_0,Area_1,Area_2,Area_3,Area_4,distance_0,distance_1,distance_2,distance_3,distance_4,Cotton,Dates,Grass,Lucern,Maize,Pecan,Vacant,Vineyard,"Vineyard & Pecan (""Intercrop"")"
161,0.62499,1,0,0,0,0,0,0,0,22.082600311960807,-28.876538577104757,0.733511,4.44167,1.78719,2.14625,1.46435,213.10604051659982,304.80689114861195,321.4179170031269,344.62488658008647,358.20159801975115,0,0,0,2,2,1,0,0,0
162,1.46435,1,0,0,0,0,0,0,0,22.083891502104823,-28.879555030771673,0.992604,1.44682,1.93826,5.64355,2.14625,75.61153975055772,165.92441464996244,290.72852722070184,300.42141168406647,311.13506877529187,0,0,0,4,0,0,0,1,0
163,0.992604,1,0,0,0,0,0,0,0,22.084651221240527,-28.879414158040042,1.46435,1.44682,1.93826,5.64355,2.14625,75.61153975055772,129.81043847960186,217.1574335044118,226.2544978515557,254.92980708474852,0,0,0,4,0,0,0,1,0
164,1.44682,1,0,0,0,0,0,0,0,22.085248216534172,-28.88045799089314,0.992604,1.46435,5.64355,1.93826,0.764251,129.81043847960186,165.92441464996244,202.072719862671,254.60839847161094,292.068779800879,0,0,0,3,0,0,0,2,0
165,5.64355,1,0,0,0,0,0,0,0,22.08697461397421,-28.879449373679705,1.93826,1.44682,0.992604,2.14625,1.46435,109.22020313809371,202.072719862671,226.2544978515557,243.09565509745065,300.42141168406647,0,0,0,4,0,0,0,1,0
166,1.93826,1,0,0,0,0,0,0,0,22.086630731213738,-28.878514427278866,5.64355,2.14625,0.992604,1.78719,1.44682,109.22020313809371,134.77673064050148,217.1574335044118,218.81261990403607,254.60839847161094,0,0,0,4,0,1,0,0,0
168,2.14625,1,0,0,0,0,0,0,0,22.085986038986064,-28.8774418414008,1.78719,1.93826,0.733511,5.64355,4.44167,88.02406766051432,134.77673064050148,149.68758847244365,243.09565509745065,243.66900732336907,0,0,0,1,2,1,0,1,0
170,0.733511,1,0,0,0,0,0,0,0,22.084787885562776,-28.876598385875795,1.78719,2.14625,4.44167,0.62499,1.93826,108.33581782292032,149.68758847244365,154.99489246147803,213.10604051659982,278.54773567836617,0,0,1,1,1,1,0,1,0
171,4.44167,1,0,0,0,0,0,0,0,22.085399559137212,-28.87531150087666,0.733511,1.78719,0.76773,2.14625,0.62499,154.99489246147803,156.9836894037219,173.8034303705012,243.66900732336907,304.80689114861195,0,0,1,1,2,1,0,0,0
173,2.16288,0,1,0,0,0,0,0,0,22.096301276320357,-28.87661575514317,9.67065,6.63317,9.00113,19.9571,3.16883,219.85678660808003,347.59046099904447,366.6181685013627,475.4022471073021,482.45184394000114,0,0,0,0,0,1,4,0,0
174,9.67065,0,1,0,0,0,0,0,0,22.098441355278677,-28.875985235025993,2.16288,9.00113,3.16883,6.63317,19.9571,219.85678660808003,482.25007434501856,497.54922172486516,565.1010435558305,588.9547167620707,0,0,1,0,0,1,3,0,0
175,19.9571,0,1,0,0,0,0,0,0,22.093235671332184,-28.873288204563327,12.8175,1.1565,3.45921,7.1362,2.16288,248.91345371410517,355.6119638386306,434.39917247584236,451.91973029358036,475.4022471073021,0,0,1,1,0,1,2,0,0
178,1.01703,1,0,0,0,0,0,0,0,22.086890898774843,-28.88488987840042,1.17482,0.995694,0.780338,0.764251,5.38493,104.37763646062584,134.80384427234094,177.0192800832873,255.69375176021126,267.3329275451642,0,0,0,0,0,1,0,4,0
179,0.995694,1,0,0,0,0,0,0,0,22.086959455037793,-28.88367904547035,1.01703,0.764251,1.17482,11.0622,5.38493,134.80384427234094,177.7965535991002,237.19251247850852,243.30825997282085,298.9438670297874,0,0,0,0,0,2,0,3,0
180,1.17482,1,0,0,0,0,0,0,0,22.08711511042068,-28.885807810568394,0.780338,1.01703,0.995694,5.38493,0.764251,77.59571293587757,104.37763646062584,237.19251247850852,261.1619663050207,352.3732907821985,0,0,0,0,0,1,0,4,0
181,0.780338,1,0,0,0,0,0,0,0,22.08761854181511,-28.88634880354387,1.17482,1.01703,5.38493,0.995694,3.58962,77.59571293587757,177.0192800832873,246.97472049970176,303.7197703574913,305.6802345992869,1,0,0,0,0,1,0,3,0
182,0.474643,1,0,0,0,0,0,0,0,22.089428919921765,-28.8886400703837,1.2887,0.988341,0.994452,0.13117,4.49513,97.76847028672694,157.54883825001244,160.43079459831307,226.7246726031747,227.49142036090072,1,0,1,0,2,1,0,0,0
183,1.2887,1,0,0,0,0,0,0,0,22.09042846664142,-28.888555369562763,0.988341,0.474643,0.994452,0.13117,0.766534,67.55338581905283,97.76847028672694,148.51227847483918,150.83405467992276,151.2052584189687,0,0,1,0,2,2,0,0,0
184,3.58962,1,0,0,0,0,0,0,0,22.09075569367833,-28.88645934899621,2.62968,0.988341,5.38493,1.2887,0.430677,157.3712571069112,189.29950822052734,195.62329812974926,235.23419011558573,236.26387981410747,3,0,1,0,0,1,0,0,0
185,2.62968,1,0,0,0,0,0,0,0,22.09174968366022,-28.88757539440777,0.988341,4.9753,3.58962,1.2887,0.766534,101.05263810002499,152.2245392746698,157.3712571069112,168.58282389830808,190.26047466213035,2,0,1,0,0,2,0,0,0
186,0.988341,1,0,0,0,0,0,0,0,22.09094868573286,-28.88815335326473,1.2887,2.62968,0.766534,0.474643,0.13117,67.55338581905283,101.05263810002499,147.57856197285753,157.54883825001244,160.42340699693884,2,0,0,0,1,2,0,0,0
189,0.430677,1,0,0,0,0,0,0,0,22.09277690285363,-28.885283472798992,4.47459,3.58962,2.62968,0.677247,5.38493,199.64143778605583,236.26387981410747,273.77098132977085,277.3518441930976,307.6363206533549,2,0,0,0,0,3,0,0,0
191,9.00113,0,1,0,0,0,0,0,0,22.096340318909068,-28.879912654252042,3.16883,5.7251,5.9736,4.01062,6.63317,228.5841096159043,241.22401645134647,268.63096305047884,290.3802767605737,364.4617031153715,0,0,0,0,0,4,1,0,0
192,3.16883,0,1,0,0,0,0,0,0,22.098604032342838,-28.880457534690596,4.01062,9.00113,5.9736,5.7251,0.965501,164.42333176488964,228.5841096159043,252.87292158845344,344.7860774082306,346.1620342938519,0,0,0,0,0,3,2,0,0
193,0.965501,0,1,0,0,0,0,0,0,22.10038959028003,-28.883149564722736,0.650413,2.95346,6.30076,4.01062,5.61958,64.02398768379098,168.43715824542758,191.3344092911455,248.67273375527708,309.54541590305786,0,0,1,0,0,2,2,0,0
194,0.650413,0,1,0,0,0,0,0,0,22.10104416154301,-28.88320458283295,0.965501,2.95346,6.30076,5.61958,4.01062,64.02398768379098,123.196172160358,242.45006794299428,285.59011900820843,306.5559115835365,0,0,1,0,0,2,2,0,0
195,2.95346,0,1,0,0,0,0,0,0,22.101869100054135,-28.88236448968815,0.650413,0.965501,4.01062,6.30076,5.61958,123.196172160358,168.43715824542758,354.4419489403376,359.31852732828054,375.10487218065043,0,0,0,0,0,2,3,0,0
198,0.477207,1,0,0,0,0,0,0,0,22.08374397468869,-28.867725833403306,0.48134,0.519965,0.969188,1.82597,2.61301,36.19177114600079,72.5888846763259,198.0920709997035,198.24408834731642,402.96977833006036,0,0,0,0,1,0,0,4,0
199,0.48134,1,0,0,0,0,0,0,0,22.083375502576335,-28.86776840452938,0.477207,0.519965,0.969188,1.82597,2.61301,36.19177114600079,36.40914109526885,197.8667070108245,206.22479482772405,399.88643015383303,0,0,0,0,1,0,0,4,0
200,0.519965,1,0,0,0,0,0,0,0,22.08300683799168,-28.86782298970217,0.48134,0.477207,0.969188,1.82597,2.61301,36.40914109526885,72.5888846763259,205.4879075048896,218.85341397694998,401.3968471372661,0,0,0,0,1,0,0,4,0
202,0.76773,1,0,0,0,0,0,0,0,22.08510728510912,-28.873769545338288,4.44167,0.733511,1.78719,0.62499,2.14625,173.8034303705012,316.08642949435097,329.85613214000654,392.9264408503916,417.2090315404535,0,0,1,1,2,1,0,0,0
205,1.82597,1,0,0,0,0,0,0,0,22.084277662515685,-28.869446336247194,0.477207,0.48134,0.519965,0.969188,0.76773,198.24408834731642,206.22479482772405,218.85341397694998,396.27074860823114,487.4593926412475,0,0,0,0,1,0,0,4,0
206,1.1565,0,1,0,0,0,0,0,0,22.0946950625995,-28.870356558353144,3.6762,2.00239,3.45921,19.9571,7.1362,213.2377398420751,213.53438889693214,259.7066086017555,355.6119638386306,411.2506051230544,0,0,1,2,0,0,2,0,0
208,7.1362,0,1,0,0,0,0,0,0,22.09049012893139,-28.870011430398975,3.45921,3.6762,3.36728,1.1565,2.00239,178.47315886374366,289.2858922523815,381.069872198816,411.2506051230544,451.4575304082711,0,0,1,1,0,0,3,0,0
209,3.45921,0,1,0,0,0,0,0,0,22.0922211465879,-28.869483920021587,3.6762,7.1362,1.1565,3.36728,2.00239,112.45782308354818,178.47315886374366,259.7066086017555,272.7166765015911,273.574852316318,0,0,1,2,0,0,2,0,0
210,3.6762,0,1,0,0,0,0,0,0,22.09320365168612,-28.868952365816366,3.45921,2.00239,1.1565,3.36728,7.1362,112.45782308354818,162.35029614833195,213.2377398420751,225.51152170649652,289.2858922523815,0,0,0,2,0,0,3,0,0
212,2.00239,0,1,0,0,0,0,0,0,22.09476363505004,-28.86843713655973,3.6762,1.1565,3.45921,3.36728,1.12184,162.35029614833195,213.53438889693214,273.574852316318,274.78990429802076,280.29387482225343,0,0,1,0,0,0,4,0,0
213,3.36728,0,1,0,0,0,0,0,0,22.092437078308237,-28.867038620674553,2.13397,3.6762,3.45921,2.00239,1.12184,148.28890503722172,225.51152170649652,272.7166765015911,274.78990429802076,361.8172527191867,0,0,1,1,0,0,3,0,0
216,2.13397,0,1,0,0,0,0,0,0,22.092290853448795,-28.86571118893285,3.36728,1.43307,7.79242,2.36303,1.12184,148.28890503722172,242.46421203650422,282.9305385329869,313.2964082160469,366.4046612042035,0,0,2,1,0,0,2,0,0
218,7.79242,0,1,0,0,0,0,0,0,22.08948751099832,-28.865042603037583,3.35918,2.13397,3.36728,1.43307,10.9537,232.80622528715543,282.9305385329869,362.98663572473373,382.8980546476906,465.39602171339334,0,0,2,0,1,0,2,0,0
221,1.43307,0,1,0,0,0,0,0,0,22.093080102448265,-28.863643104137616,2.36303,2.13397,1.12309,13.4002,1.25865,94.59234181353895,242.46421203650422,319.0053311771141,322.6664616981485,353.30411891956413,0,0,1,1,0,0,3,0,0
223,2.36303,0,1,0,0,0,0,0,0,22.093973853866284,-28.863309911857638,1.43307,1.12309,1.25865,2.13397,13.4002,94.59234181353895,261.75534808635837,286.7880333536893,313.2964082160469,329.1107612901376,0,0,1,1,0,0,3,0,0
224,0.595052,0,1,0,0,0,0,0,0,22.09746317079408,-28.862665254245126,2.38347,1.25865,1.33857,1.12309,2.36303,216.255836508513,226.92662111862734,227.57872125274454,266.3803429938052,347.2750458587369,0,0,1,1,0,0,3,0,0
225,2.38347,0,1,0,0,0,0,0,0,22.098065231138925,-28.864537251680172,1.33857,1.25865,1.12309,0.595052,1.12184,65.19159284545077,146.7203760873338,192.2898934605733,216.255836508513,269.5480948115395,0,0,1,0,0,0,4,0,0
226,1.33857,0,1,0,0,0,0,0,0,22.09742608639052,-28.864711661120655,2.38347,1.25865,1.12309,1.12184,0.595052,65.19159284545077,86.46145939304917,128.7139898025059,212.24241903496193,227.57872125274454,0,0,1,1,0,0,3,0,0
228,1.25865,0,1,0,0,0,0,0,0,22.096558592696052,-28.86454601978097,1.12309,1.33857,2.38347,1.12184,0.595052,49.39783786290131,86.46145939304917,146.7203760873338,187.90307326509478,226.92662111862734,0,0,1,1,0,0,3,0,0
229,1.12309,0,1,0,0,0,0,0,0,22.09610485695605,-28.86474465238875,1.25865,1.33857,1.12184,2.38347,2.36303,49.39783786290131,128.7139898025059,158.49816900042666,192.2898934605733,261.75534808635837,0,0,1,1,0,0,3,0,0
230,1.12184,0,1,0,0,0,0,0,0,22.096017183522157,-28.86616799126226,1.12309,1.25865,1.33857,2.38347,2.00239,158.49816900042666,187.90307326509478,212.24241903496193,269.5480948115395,280.29387482225343,0,0,0,2,0,0,3,0,0
234,1.90815,1,0,0,0,0,0,0,0,22.139322918753884,-28.932169954173663,1.28575,0.54893,0.991085,1.39947,0.481357,96.7951843615305,190.14867140316318,203.87469625283032,222.8415786180396,319.6362222212905,0,0,1,0,0,0,1,3,0
235,5.01145,1,0,0,0,0,0,0,0,22.14148052804822,-28.929791369498986,0.167502,0.240708,1.39947,1.53592,7.00066,142.1785963402849,145.1358589574433,179.2427702835816,188.71886035497533,197.7857719398195,3,0,1,0,0,1,0,0,0
236,1.53592,1,0,0,0,0,0,0,0,22.143393003750763,-28.930072035595675,0.167502,2.96694,0.240708,5.01145,0.481357,63.49347676469676,101.98468294625424,121.82407273066441,188.71886035497533,206.44810720779665,2,0,0,0,0,0,1,2,0
237,0.167502,1,0,0,0,0,0,0,0,22.14293442394797,-28.92966587409836,0.240708,1.53592,5.01145,2.96694,7.00066,62.381665722919415,63.49347676469676,142.1785963402849,159.00715862456454,209.68907947756884,2,0,0,0,0,1,0,2,0
238,2.96694,1,0,0,0,0,0,0,0,22.143603268376584,-28.930970554513998,1.53592,0.481357,0.167502,1.39947,0.240708,101.98468294625424,134.83626648672123,159.00715862456454,216.09605363287466,220.87769736144583,3,0,1,0,0,0,1,0,0
240,1.39947,1,0,0,0,0,0,0,0,22.14143840341885,-28.931402916879996,0.481357,5.01145,2.96694,1.90815,0.54893,118.8085574557743,179.2427702835816,216.09605363287466,222.8415786180396,234.41824320804912,0,0,0,0,0,0,1,3,1
241,0.481357,1,0,0,0,0,0,0,0,22.142577993459547,-28.93178617886905,1.39947,2.96694,1.53592,0.167502,5.01145,118.8085574557743,134.83626648672123,206.44810720779665,238.3051470544746,246.1866130098754,2,0,1,0,0,0,0,2,0
245,3.45767,1,0,0,0,0,0,0,0,22.14556057489674,-28.93347390524059,4.2807,1.01512,2.96694,0.563292,0.481357,245.55726411928967,320.8490893324925,337.2929560038896,341.83800312247575,345.6393032890578,0,0,0,1,0,0,2,2,0
246,4.2807,1,0,0,0,0,0,0,0,22.145472903630075,-28.935680921507867,0.563292,1.2948,1.01512,3.45767,1.38806,130.55812686906074,141.44699931964124,165.29933872951278,245.55726411928967,259.03540975648036,0,0,0,1,1,2,1,0,0
248,0.240708,1,0,0,0,0,0,0,0,22.14276305305851,-28.929125283296038,0.167502,1.53592,5.01145,7.00066,2.96694,62.381665722919415,121.82407273066441,145.1358589574433,150.29636955579053,220.87769736144583,2,0,0,0,0,1,0,2,0
251,0.685537,1,0,0,0,0,0,0,0,22.139335279866007,-28.927249879696046,0.602152,6.12337,0.900876,4.09763,7.00066,144.08857821050924,149.04521295340794,218.5341686805889,222.77663554914272,259.2528465486554,0,0,1,0,0,2,0,2,0
252,1.28575,1,0,0,0,0,0,0,0,22.139765046921994,-28.932949725269978,1.90815,0.54893,0.991085,1.39947,0.481357,96.7951843615305,102.04166772735712,112.76679082416162,236.85839355242098,302.78170771008996,0,0,1,0,0,0,1,2,1
253,0.991085,1,0,0,0,0,0,0,0,22.13975604328636,-28.933963830687304,0.54893,1.28575,1.90815,0.632633,1.35903,109.17257945685296,112.76679082416162,203.87469625283032,232.12037571976043,252.9632204314018,2,0,0,0,0,0,0,2,1
255,1.35903,1,0,0,0,0,0,0,0,22.141005273461822,-28.93595885753239,0.632633,0.991085,0.54893,1.28575,1.13374,81.09197327832226,252.9632204314018,285.99636283744763,355.70212717279725,423.18401279455946,1,0,0,0,0,1,0,3,0
256,0.632633,1,0,0,0,0,0,0,0,22.14150998510353,-28.935378562201286,1.35903,0.991085,0.54893,1.28575,4.2807,81.09197327832226,232.12037571976043,234.164027446743,319.0222963761239,387.1097104584725,1,0,0,0,0,0,0,4,0
257,0.915699,1,0,0,0,0,0,0,0,22.136746636167018,-28.920539315341674,1.53722,2.26452,1.76024,0.480286,3.98983,113.81756408390389,115.31454219496521,122.82936359730775,174.74305792689174,202.46888189588077,0,0,0,5,0,0,0,0,0
258,2.26452,1,0,0,0,0,0,0,0,22.13622821294821,-28.919606813758627,0.480286,0.915699,3.98983,3.67544,1.76024,76.61772617024086,115.31454219496521,139.8248695510198,207.89321639844138,227.94257636229295,0,0,0,5,0,0,0,0,0
259,0.480286,1,0,0,0,0,0,0,0,22.136548556848897,-28.9189774066453,2.26452,3.98983,0.915699,3.67544,2.88253,76.61772617024086,77.89509174081333,174.74305792689174,188.3295229648039,206.10833626660192,0,0,0,5,0,0,0,0,0
260,3.98983,1,0,0,0,0,0,0,0,22.137319338260426,-28.918788831323536,0.480286,2.26452,2.88253,1.66101,0.915699,77.89509174081333,139.8248695510198,141.5250004249473,178.14175467326194,202.46888189588077,0,0,0,5,0,0,0,0,0
262,1.66101,1,0,0,0,0,0,0,0,22.138900431469338,-28.919595890096453,0.921307,2.77068,3.98983,2.88253,1.41727,116.92213722742963,148.77345650799506,178.14175467326194,223.36211794091554,232.59417307656912,0,0,0,5,0,0,0,0,0
263,2.88253,1,0,0,0,0,0,0,0,22.138098004286967,-28.917713942251666,3.98983,0.480286,1.66101,3.31173,3.98037,141.5250004249473,206.10833626660192,223.36211794091554,228.08631603921657,229.42434244740318,0,0,0,5,0,0,0,0,0
265,3.67544,1,0,0,0,0,0,0,0,22.134836151682713,-28.91818877916883,3.98037,0.535625,0.480286,2.65591,2.26452,156.2846662487307,175.4989335030571,188.3295229648039,196.88109109491606,207.89321639844138,1,0,0,4,0,0,0,0,0
266,3.98037,1,0,0,0,0,0,0,0,22.135848419442205,-28.91709775025167,3.31173,3.67544,0.332048,0.480286,2.65591,137.0997843065932,156.2846662487307,204.03773318969118,219.83661685488607,227.95340989816134,1,0,0,4,0,0,0,0,0
267,3.31173,1,0,0,0,0,0,0,0,22.136663323623083,-28.916092063676967,3.98037,3.27382,2.88253,0.332048,3.67544,137.0997843065932,216.31142534876753,228.08631603921657,266.80308472346724,293.22944124210176,2,0,0,3,0,0,0,0,0
270,7.80238,1,0,0,0,0,0,0,0,22.136551483680634,-28.913393573698645,3.27382,6.40242,3.31173,3.67036,0.332048,214.8873209350851,259.7137227080124,300.2557947757233,317.55425774909156,415.15669301429296,2,0,0,3,0,0,0,0,0
271,3.27382,1,0,0,0,0,0,0,0,22.135018282843347,-28.91478407161826,0.332048,7.80238,3.31173,3.67036,3.98037,202.84632086708237,214.8873209350851,216.31142534876753,219.0074814925662,269.6590305888668,1,0,0,4,0,0,0,0,0
273,0.332048,1,0,0,0,0,0,0,0,22.133937276067048,-28.916343713234532,2.65591,0.75069,3.27382,3.98037,5.02087,68.2913487774764,174.37229063448345,202.84632086708237,204.03773318969118,219.219417330053,2,0,0,3,0,0,0,0,0
274,2.65591,1,0,0,0,0,0,0,0,22.133524883114397,-28.916840589445762,0.332048,0.75069,0.535625,0.587073,3.67544,68.2913487774764,110.00731854976623,156.2247082849646,170.2028923840149,196.88109109491606,4,0,0,1,0,0,0,0,0
275,0.75069,1,0,0,0,0,0,0,0,22.132538371294537,-28.91732339032932,0.587073,0.535625,2.65591,2.34474,0.332048,68.49889310687537,106.52734583155603,110.00731854976623,149.38345914221816,174.37229063448345,3,0,0,2,0,0,0,0,0
276,0.587073,1,0,0,0,0,0,0,0,22.13224451750661,-28.917883146847622,0.75069,0.535625,2.34474,2.65591,0.332048,68.49889310687537,83.45779268872123,154.94667990840412,170.2028923840149,237.58553647120772,3,0,0,2,0,0,0,0,0
278,0.535625,1,0,0,0,0,0,0,0,22.133033063809766,-28.918177971787152,0.587073,0.75069,2.65591,3.67544,0.332048,83.45779268872123,106.52734583155603,156.2247082849646,175.4989335030571,222.13772405404072,3,0,0,2,0,0,0,0,0
279,2.34474,1,0,0,0,0,0,0,0,22.13106491266846,-28.916947390643514,5.02087,0.75069,0.587073,1.77842,1.54403,147.72197765406827,149.38345914221816,154.94667990840412,200.57006711842405,224.00594622208948,2,0,0,2,0,0,0,1,0
281,5.02087,1,0,0,0,0,0,0,0,22.131780461818764,-28.91577581048028,2.34474,0.75069,2.65591,0.332048,2.53202,147.72197765406827,187.22814924748997,206.99278383984202,219.219417330053,229.82361173014155,2,0,0,2,0,0,1,0,0
284,3.67036,1,0,0,0,0,0,0,0,22.133292210073005,-28.913520582743786,3.27382,4.38177,2.64985,1.08393,5.02087,219.0074814925662,229.6226999332913,271.5563089771432,283.81943754844167,290.75213309358776,1,0,0,4,0,0,0,0,0
287,1.71923,0,1,0,0,0,0,0,0,22.144577952099887,-28.91295145961504,2.15388,1.36729,1.89593,7.80238,2.77068,242.74101741332333,611.4197664226302,711.1629661363693,782.8003565050443,794.5382210253737,0,0,0,2,0,0,0,3,0
288,2.15388,0,1,0,0,0,0,0,0,22.145937548794333,-28.91478154224741,1.71923,1.36729,1.89593,1.52322,2.77068,242.74101741332333,450.32415250722704,533.6916355375839,561.936752522902,725.0875973201179,0,0,0,2,0,0,0,3,0
289,1.89593,0,1,0,0,0,0,0,0,22.15139393212953,-28.91525516390491,1.36729,2.15388,1.52322,1.71923,4.42851,107.0146539910137,533.6916355375839,545.8446360368913,711.1629661363693,909.7477234702486,0,0,0,1,0,0,0,4,0
290,1.36729,0,1,0,0,0,0,0,0,22.15056079999367,-28.914627161681267,1.89593,2.15388,1.52322,1.71923,4.42851,107.0146539910137,450.32415250722704,570.3018818462697,611.4197664226302,982.7155006483348,0,0,0,1,0,0,0,4,0
293,6.40242,1,0,0,0,0,0,0,0,22.13512586044349,-28.911419244087263,7.80238,3.67036,1.08393,3.27382,4.38177,259.7137227080124,294.0255304321936,309.83866393240663,374.29824152305866,407.6256712466068,1,0,0,4,0,0,0,0,0
294,1.54029,1,0,0,0,0,0,0,0,22.12857961720996,-28.917526926072394,1.54403,1.77842,0.332092,0.401645,2.34474,80.21032705616409,160.48682255404586,192.31325695267992,230.77206853075535,250.33289609006508,0,0,0,2,0,0,0,3,0
295,1.54403,1,0,0,0,0,0,0,0,22.128767713263436,-28.916824617968103,1.54029,1.77842,0.332092,2.53202,0.401645,80.21032705616409,82.11963637378543,123.25815745731128,175.69676903197632,177.73358404670702,1,0,0,0,0,0,1,3,0
296,1.77842,1,0,0,0,0,0,0,0,22.12919566576561,-28.91618815309154,1.54403,2.53202,0.332092,1.54029,0.401645,82.11963637378543,94.96757048279574,103.49571702596103,160.48682255404586,175.42483857780653,1,0,0,1,0,0,1,2,0
297,0.332092,1,0,0,0,0,0,0,0,22.12821564747867,-28.915827008262465,0.401645,1.77842,1.54403,2.53202,1.78221,72.61191289492226,103.49571702596103,123.25815745731128,131.97273298982807,154.77091729844054,0,0,0,1,0,0,2,2,0
298,2.53202,1,0,0,0,0,0,0,0,22.12946578331223,-28.915367470526544,1.77842,0.332092,1.54403,0.401645,1.42651,94.96757048279574,131.97273298982807,175.69676903197632,195.754972993083,204.11013998306285,0,0,1,1,0,0,0,3,0
300,0.401645,1,0,0,0,0,0,0,0,22.127487531637488,-28.915684803794207,0.332092,1.78221,1.42651,1.77842,1.54403,72.61191289492226,101.28728759064713,133.59963546309493,175.42483857780653,177.73358404670702,0,0,1,1,0,0,1,2,0
301,3.01452,0,1,0,0,0,0,0,0,22.086245283610282,-28.85147818190662,3.67323,2.81299,4.22507,2.91267,4.01634,158.67781172605902,176.22702070173904,183.66403176649058,215.74060563102134,325.3007405719224,0,0,0,0,3,0,0,2,0
302,3.67323,0,1,0,0,0,0,0,0,22.08774740881291,-28.85092555578656,3.01452,2.91267,4.22507,4.01634,2.81299,158.67781172605902,159.85629906805707,160.42542949197036,174.96747977637548,244.0986084681861,0,0,0,0,2,0,1,2,0
303,2.91267,0,1,0,0,0,0,0,0,22.08825593559763,-28.852292439873978,0.980033,2.81299,3.67323,3.01452,1.79677,150.74146965293008,156.914148352673,159.85629906805707,215.74060563102134,261.8545445551118,0,0,1,0,3,0,1,0,0
