,Field_Id,Area,Subregion,Crop_Id_Ne,geometry
77,111,1.76024,3,4,"POLYGON ((2464253.517853657 -3344918.659786052, 2464307.765357021 -3345078.346267705, 2464303.315366528 -3345080.995682893, 2464219.401259756 -3345111.102711751, 2464212.620321822 -3345111.584424785, 2464207.534618397 -3345108.694146888, 2464203.508436492 -3345101.227598599, 2464203.084627879 -3345096.169616725, 2464182.741814121 -3345025.598932164, 2464179.775153773 -3345014.27875566, 2464174.47754601 -3345000.309189734, 2464168.120416733 -3344983.9310971, 2464163.246617602 -3344970.924979424, 2464161.3394788 -3344959.60485058, 2464161.763287432 -3344952.138388017, 2464173.62992879 -3344944.190222898, 2464188.039421859 -3344939.132302179, 2464223.003633024 -3344926.607935538, 2464245.677394202 -3344918.418933101, 2464253.517853657 -3344918.659786052))"
78,112,1.53722,3,4,"POLYGON ((2464330.4391182 -3344888.794055683, 2464337.008151815 -3344889.998317677, 2464400.155636197 -3345044.144774585, 2464398.036593094 -3345046.794182804, 2464317.724859597 -3345076.419420625, 2464314.546294955 -3345071.120592638, 2464310.520113049 -3345072.806583126, 2464309.248687198 -3345069.675458111, 2464256.484513998 -3344915.769551072, 2464260.934504516 -3344912.397611084, 2464330.4391182 -3344888.794055683))"
79,114,0.921307,3,4,"POLYGON ((2464563.480883164 -3344816.297689461, 2464604.537343216 -3344867.102305675, 2464609.172750002 -3344874.628932383, 2464614.139257261 -3344881.779231809, 2464511.829207592 -3344948.39010499, 2464480.043561082 -3344870.112955844, 2464563.480883164 -3344816.297689461))"
80,116,2.77068,3,4,"POLYGON ((2464577.387103498 -3344686.464573093, 2464536.768002401 -3344616.866633936, 2464540.370375674 -3344610.604604481, 2464638.058262588 -3344567.493022113, 2464645.474913455 -3344563.639479812, 2464654.798703098 -3344563.157787112, 2464748.566053945 -3344761.729989687, 2464747.24165201 -3344763.235302479, 2464670.757440099 -3344807.642107995, 2464656.520119273 -3344815.921359698, 2464621.423467917 -3344765.116943698, 2464596.259831111 -3344725.978862423, 2464580.035907368 -3344700.388642287, 2464577.387103498 -3344686.464573093))"
81,117,1.41727,3,4,"POLYGON ((2464743.930647158 -3344770.009212146, 2464749.228254902 -3344768.12757022, 2464754.856963138 -3344771.138197436, 2464820.414859063 -3344885.918880634, 2464819.421557608 -3344889.682198899, 2464812.468447431 -3344893.069186268, 2464796.244523694 -3344901.724824667, 2464783.000504317 -3344906.240812213, 2464744.261747637 -3344920.917782562, 2464728.368924398 -3344922.799446633, 2464720.753613244 -3344920.165117017, 2464715.787105979 -3344913.014796473, 2464661.486626531 -3344823.82428673, 2464663.473229449 -3344817.803008564, 2464670.095239122 -3344813.287051769, 2464743.930647158 -3344770.009212146))"
82,119,1.52322,1,8,"POLYGON ((2465464.074200758 -3344594.039238157, 2465509.766067615 -3344576.352054416, 2465520.030182619 -3344601.189383106, 2465518.043579727 -3344605.705266156, 2465575.655064001 -3344744.94576401, 2465577.641666912 -3344755.859271515, 2465624.657935703 -3344872.521476476, 2465579.959370309 -3344884.940418066, 2465464.405301237 -3344603.823648034, 2465464.074200758 -3344594.039238157))"
83,122,4.42851,1,8,"POLYGON ((2465882.030399995 -3345090.513539318, 2465964.40820052 -3345230.8129918, 2466022.160665502 -3345325.756231003, 2465893.031476569 -3345397.261886169, 2465829.319202859 -3345313.307368917, 2465780.581211572 -3345244.662376176, 2465729.194416389 -3345176.318818435, 2465879.381596127 -3345088.707118475, 2465882.030399995 -3345090.513539318))"
84,124,2.2541,3,4,"POLYGON ((2464822.310189576 -3344902.556798377, 2464960.047991086 -3345152.443818923, 2464948.790574627 -3345175.024208251, 2464937.533158149 -3345184.056374979, 2464920.978133927 -3345184.809055827, 2464900.449903901 -3345174.271527982, 2464878.597271915 -3345153.196497943, 2464868.664257391 -3345144.164352675, 2464811.052773098 -3345040.295133683, 2464750.792484936 -3344936.426745389, 2464755.427891716 -3344925.889419079, 2464774.631719808 -3344919.1154281, 2464822.310189576 -3344902.556798377))"
85,127,2.52116,3,8,"POLYGON ((2458056.097510622 -3337096.709261135, 2458146.686603149 -3337080.010149569, 2458166.155311636 -3337166.665231695, 2458163.374067557 -3337170.727202832, 2458162.976746975 -3337173.43518429, 2458177.677608491 -3337268.666224017, 2458012.789567238 -3337301.61361804, 2458035.436840386 -3337229.400260639, 2458044.575213748 -3337200.06369866, 2458041.793969688 -3337180.65647094, 2458036.231481554 -3337157.638633707, 2458033.450237474 -3337140.036785658, 2458041.793969688 -3337116.567691965, 2458056.097510622 -3337096.709261135))"
86,128,2.33844,3,8,"POLYGON ((2458046.291638665 -3336748.577837748, 2458094.632309391 -3336891.871315522, 2458099.929917135 -3336917.446170401, 2458098.93661568 -3336927.22480466, 2458103.903122939 -3336943.773279391, 2458102.909821502 -3336956.56075156, 2458109.531831181 -3336976.118086213, 2458108.207429247 -3336980.255218479, 2458019.141398942 -3337024.635447197, 2457961.861015128 -3336845.987143037, 2457963.847618039 -3336839.593459715, 2458046.291638665 -3336748.577837748))"
87,129,1.91974,3,8,"POLYGON ((2458018.479197965 -3336609.422952082, 2458024.439006686 -3336615.816522317, 2458023.776805728 -3336627.475393791, 2458024.439006686 -3336667.341291294, 2458025.432308142 -3336695.172273247, 2458039.00742801 -3336742.93639452, 2458032.716518797 -3336754.595379878, 2458014.505992161 -3336776.408993427, 2458009.539484896 -3336779.793867771, 2457958.550010301 -3336842.226152465, 2457960.205512714 -3336836.960767496, 2457959.212211259 -3336833.57587828, 2457948.948096255 -3336832.823680793, 2457888.02560711 -3336838.841261879, 2457887.032305655 -3336838.841261879, 2457882.065798396 -3336838.465162986, 2457873.126085327 -3336831.695384647, 2457858.557663997 -3336815.52315067, 2458018.479197965 -3336609.422952082))"
88,130,1.82965,3,8,"POLYGON ((2458028.743312987 -3336593.250994299, 2458102.247620526 -3336556.469267509, 2458117.478242813 -3336936.326463156, 2458114.167237961 -3336942.344092112, 2458103.57202246 -3336897.888923916, 2458033.047619295 -3336698.181031612, 2458028.743312987 -3336593.250994299))"
89,131,33.631,1,5,"POLYGON ((2458972.476816381 -3336503.245014156, 2459020.15528613 -3336488.953632154, 2459092.335191728 -3336479.927504228, 2459146.635671175 -3336488.953632154, 2459208.220361271 -3336506.25372815, 2459253.912228128 -3336528.819105328, 2459298.941894009 -3336558.154154152, 2459345.9581628 -3336605.541680375, 2459375.095005435 -3336652.92937916, 2459404.231848051 -3336725.891728933, 2459413.502661618 -3336797.350096838, 2459413.502661618 -3336855.269272427, 2459400.258642248 -3336905.66668689, 2459354.383798089 -3337005.958077418, 2459299.421117665 -3337053.347234274, 2459266.311069221 -3337087.948949893, 2459228.565613996 -3337111.26754926, 2459147.114894832 -3337134.58619041, 2459052.420156291 -3337139.851695813, 2458952.427810005 -3337112.019762842, 2458892.350499145 -3337074.160952311, 2458839.374421632 -3337023.762885315, 2458797.655760604 -3336967.347370183, 2458772.492123791 -3336898.896873588, 2458759.248104421 -3336835.71211937, 2458763.221310225 -3336755.979414968, 2458796.993559646 -3336655.185940545, 2458851.956240051 -3336579.96743844, 2458875.133273965 -3336556.649791071, 2458972.476816381 -3336503.245014156))"
90,134,0.980033,1,5,"POLYGON ((2458958.270398252 -3336288.975217753, 2458987.738341365 -3336271.299328041, 2459061.242648904 -3336231.434643641, 2459093.690496391 -3336294.6164642, 2458973.169920061 -3336361.559442049, 2458964.561307471 -3336359.67901662, 2458951.317288081 -3336312.668469267, 2458950.655087124 -3336297.625129963, 2458958.270398252 -3336288.975217753))"
91,136,2.31693,1,7,"POLYGON ((2459020.312007034 -3336467.258842817, 2459239.6329679 -3336344.504244095, 2459318.699763591 -3336475.833655843, 2459248.771341282 -3336511.486886372, 2459205.860718498 -3336493.434605544, 2459143.878707821 -3336477.638880355, 2459096.200238052 -3336472.674513545, 2459033.423586219 -3336470.417983804, 2459018.722724704 -3336472.674513545, 2459020.312007034 -3336467.258842817))"
92,137,1.44488,1,7,"POLYGON ((2459337.373830916 -3336482.603249067, 2459348.498807184 -3336507.425121005, 2459362.802348118 -3336540.821896116, 2459375.516606722 -3336570.608281371, 2459394.587994603 -3336598.589493247, 2459420.413832392 -3336633.791748486, 2459437.895937968 -3336658.162596354, 2459443.06110554 -3336682.53348985, 2459443.06110554 -3336703.023128223, 2459452.596799483 -3336731.004624801, 2459409.686176706 -3336731.004624801, 2459378.425400916 -3336661.269091151, 2459340.949716139 -3336590.646433443, 2459293.668566971 -3336543.258961441, 2459252.347226504 -3336521.144866886, 2459282.543590697 -3336500.836037653, 2459326.646175205 -3336479.624627604, 2459337.373830916 -3336482.603249067))"
93,138,1.79677,1,3,"POLYGON ((2459064.811912123 -3336227.346890707, 2459161.36081339 -3336175.447783836, 2459191.954498151 -3336230.957271054, 2459197.119665704 -3336275.184511618, 2459229.699953375 -3336342.879558641, 2459153.811722345 -3336386.655876508, 2459064.811912123 -3336227.346890707))"
94,139,2.81299,1,5,"POLYGON ((2458727.089418036 -3336216.967052781, 2458736.62511198 -3336221.480024763, 2458781.522337669 -3336313.544995033, 2458802.977649067 -3336355.516006414, 2458800.593725575 -3336366.798559439, 2458655.174392828 -3336446.679314597, 2458645.241378285 -3336442.617569463, 2458622.991425737 -3336379.886333202, 2458599.152190865 -3336284.661796998, 2458727.089418036 -3336216.967052781))"
95,140,0.80126,3,7,"POLYGON ((2457924.585281131 -3336849.891679235, 2457961.861015128 -3336845.987143037, 2458035.437723307 -3337070.588575439, 2458004.049397385 -3337078.261131998, 2457941.67006612 -3336893.669702584, 2457940.478104396 -3336893.669702584, 2457933.723654513 -3336872.457652261, 2457924.585281131 -3336849.891679235))"
96,141,1.04786,3,4,"POLYGON ((2457995.70566519 -3336395.421312084, 2458000.218601798 -3336386.711454214, 2458039.950659934 -3336371.367161018, 2458061.263561097 -3336367.89183935, 2458071.593896227 -3336409.863025988, 2458097.419733991 -3336529.007777127, 2458091.999656093 -3336536.544915008, 2458047.75466133 -3336545.706181677, 2457995.70566519 -3336395.421312084))"
97,142,10.9537,1,5,"POLYGON ((2458867.480669721 -3337068.290650873, 2459120.971200589 -3337260.557221404, 2459121.765841751 -3337274.999895412, 2459070.114166179 -3337583.715885763, 2459001.775026194 -3337564.759429669, 2458950.917991784 -3337537.678826016, 2458896.087751571 -3337498.863392389, 2458846.819999491 -3337441.091798655, 2458813.44507065 -3337375.196387685, 2458797.552247412 -3337295.761267372, 2458793.579041602 -3337242.503901442, 2458803.114735545 -3337186.538768737, 2458822.186123451 -3337138.697797725, 2458846.819999491 -3337090.857002606, 2458867.480669721 -3337068.290650873))"
98,143,13.4002,1,4,"POLYGON ((2459131.301535695 -3337260.557221403, 2459248.113786592 -3337126.9632468, 2459276.72086846 -3337100.78620977, 2459330.756467511 -3337042.113731867, 2459349.03321425 -3337029.476617401, 2459406.247377961 -3337085.441074616, 2459425.318765861 -3337134.184507664, 2459449.158000739 -3337217.229295575, 2459451.541924231 -3337250.627892335, 2459449.952641901 -3337311.106650558, 2459436.443742135 -3337365.266971126, 2459407.836660292 -3337424.843584121, 2459374.461731451 -3337473.588288577, 2459323.604697041 -3337522.333175629, 2459263.211968688 -3337552.121807606, 2459237.783451486 -3337560.245991808, 2459203.613881503 -3337576.494375424, 2459175.801440802 -3337581.007818917, 2459128.122971053 -3337583.715885764, 2459070.114166179 -3337583.715885764, 2459131.301535695 -3337260.557221403))"
99,144,1.52304,1,7,"POLYGON ((2458930.535445969 -3337106.743737707, 2458976.227312826 -3337127.956169925, 2459024.700423744 -3337145.558001637, 2459058.869993721 -3337147.81464846, 2459106.548463495 -3337146.46066032, 2459166.146550681 -3337142.398696757, 2459208.659852877 -3337128.858827388, 2459254.749040315 -3337107.195065693, 2459210.646455788 -3337156.389909919, 2459149.459086273 -3337224.089540885, 2459124.825210233 -3337255.682822548, 2459117.673439763 -3337252.072157901, 2458922.191713755 -3337103.58444226, 2458930.535445969 -3337106.743737707))"
100,145,0.680039,1,4,"POLYGON ((2458804.313319298 -3337033.365537629, 2458819.543941579 -3337027.949633573, 2458831.993319788 -3337028.250517067, 2458866.957530958 -3337063.303492413, 2458837.688248132 -3337099.409660151, 2458825.901070881 -3337122.276951528, 2458821.662984682 -3337132.657511534, 2458799.810352722 -3337189.073743343, 2458796.631788061 -3337202.312787824, 2458794.788099691 -3337235.40790784, 2458781.268725588 -3337243.233555975, 2458787.62585489 -3337161.843478247, 2458789.877338178 -3337141.684092193, 2458800.737434075 -3337045.491153238, 2458804.313319298 -3337033.365537629))"
101,146,3.35918,1,3,"POLYGON ((2458832.077750413 -3337421.783882124, 2458843.600047287 -3337444.802186605, 2458868.631243913 -3337478.201367477, 2458899.203819395 -3337501.069316577, 2458934.586460401 -3337536.424468869, 2458969.550671565 -3337554.929540156, 2459010.07737085 -3337574.337326122, 2459072.059381534 -3337590.585727324, 2459083.978998988 -3337636.171627927, 2458870.617846806 -3337723.281763375, 2458836.448276822 -3337517.468081682, 2458820.952774145 -3337433.518698928, 2458832.077750413 -3337421.783882124))"
102,147,4.74555,1,7,"POLYGON ((2459663.153210342 -3336782.342633819, 2459781.687183761 -3337050.878856706, 2459634.678568684 -3337121.586795031, 2459526.739810754 -3336853.801311701, 2459524.753207836 -3336834.244160867, 2459663.153210342 -3336782.342633819))"
103,148,2.1126,1,7,"POLYGON ((2459652.557994841 -3337132.870012215, 2459783.673786672 -3337065.923066729, 2459829.365653529 -3337174.241892296, 2459793.606801196 -3337193.799554117, 2459806.850820567 -3337232.914965958, 2459711.493881049 -3337270.526049762, 2459652.557994841 -3337132.870012215))"
104,150,1.07251,3,8,"POLYGON ((2458098.864336311 -3337292.724914652, 2458172.501084053 -3337281.892892892, 2458175.149887922 -3337411.87774917, 2458097.27505398 -3337445.577738672, 2458098.864336311 -3337292.724914652))"
105,151,1.93889,3,7,"POLYGON ((2458000.328832151 -3337310.7783043, 2458098.864336311 -3337292.724914652, 2458097.27505398 -3337445.577738672, 2458001.388353709 -3337466.640276451, 2457993.441942077 -3337469.047425801, 2457981.257444245 -3337468.445638409, 2457970.132467971 -3337465.436701945, 2457960.596774015 -3337450.392030012, 2457955.299166271 -3337422.108093896, 2458000.328832151 -3337310.7783043))"
106,152,3.19673,3,8,"POLYGON ((2458265.209219683 -3337435.347375493, 2458298.054387725 -3337656.806446737, 2458166.143954751 -3337685.090893058, 2458169.322519392 -3337672.453154131, 2458173.560605592 -3337645.372326322, 2458159.78682543 -3337617.689760611, 2458097.804814772 -3337488.304636575, 2458158.727303891 -3337464.834914728, 2458216.471228369 -3337442.568807496, 2458265.209219683 -3337435.347375493))"
107,153,2.61301,3,8,"POLYGON ((2458146.013045287 -3337696.88612713, 2458298.054387725 -3337656.806446737, 2458330.899555793 -3337782.943515684, 2458329.310273463 -3337802.201191065, 2458240.840224038 -3337829.282345292, 2458239.780702475 -3337824.467913749, 2458149.191609947 -3337846.734674559, 2458140.715437549 -3337794.979559459, 2458147.072566851 -3337768.500277855, 2458148.661849156 -3337720.958066586, 2458146.013045287 -3337696.88612713))"
108,154,0.969188,3,8,"POLYGON ((2458276.334195957 -3337829.282345292, 2458355.268551437 -3338119.59585981, 2458325.072187264 -3338123.206765211, 2458298.054387725 -3338037.508214132, 2458245.608071011 -3337837.105800334, 2458276.334195957 -3337829.282345292))"
109,157,0.764251,3,8,"POLYGON ((2458537.940136995 -3340079.238276457, 2458575.288271633 -3340168.621946038, 2458504.565208155 -3340199.319509654, 2458464.435829457 -3340109.484196886, 2458537.940136995 -3340079.238276457))"
110,161,0.62499,3,3,"POLYGON ((2458285.873338199 -3339363.250607161, 2458253.610907005 -3339386.723754349, 2458161.432532141 -3339257.802530185, 2458194.012819795 -3339235.774101506, 2458285.873338199 -3339363.250607161))"
111,162,1.46435,3,4,"POLYGON ((2458369.926948642 -3339596.581591418, 2458437.206567088 -3339756.985152769, 2458377.078719112 -3339797.011115366, 2458366.748383981 -3339793.098797801, 2458303.971732154 -3339639.315555141, 2458305.031253693 -3339623.064594649, 2458309.799100665 -3339615.24006535, 2458315.361588805 -3339608.318370284, 2458325.691923929 -3339602.600451052, 2458334.168096334 -3339599.290077908, 2458349.266278412 -3339596.581591418, 2458363.56981934 -3339595.678762717, 2458369.926948642 -3339596.581591418))"
112,163,0.992604,3,4,"POLYGON ((2458390.852499255 -3339624.569312357, 2458391.647140417 -3339616.14289542, 2458399.858432445 -3339613.434405406, 2458418.664939955 -3339611.628745729, 2458438.266088627 -3339614.939122015, 2458457.337476533 -3339620.05515974, 2458470.316615527 -3339628.180635579, 2458480.911831009 -3339638.412723478, 2458518.789726444 -3339707.329054607, 2458442.239294431 -3339749.762435799, 2458390.852499255 -3339624.569312357))"
113,164,1.44682,3,4,"POLYGON ((2458524.617094974 -3339716.959313374, 2458593.22111533 -3339849.977992096, 2458517.73020488 -3339902.343184585, 2458442.239294431 -3339761.499352918, 2458520.379008775 -3339715.153639308, 2458524.617094974 -3339716.959313374))"
114,165,5.64355,3,4,"POLYGON ((2458532.563506587 -3339693.485570143, 2458811.747435072 -3339521.346081035, 2458883.000259297 -3339614.939122015, 2458907.36925496 -3339646.839154843, 2458904.190690299 -3339651.353316748, 2458896.509159063 -3339657.372201741, 2458888.29786706 -3339659.478812145, 2458800.092698006 -3339716.658367684, 2458609.643699367 -3339836.435304228, 2458601.962168131 -3339841.852377687, 2458596.929440763 -3339841.852377687, 2458528.590300777 -3339705.222436453, 2458526.736138077 -3339697.999748227, 2458532.563506587 -3339693.485570143))"
